condition,correlation,length,ones_count,zeros_count,win_rate,return_pct,return_abs,hash,optimal_exposition,correlation_optimal,win_rate_optimal,profit_factor,pf_4,pf_6,pf_8,pf_10,pf_12,pf_14,pf_16,pf_18,pf_20,pf_22,pf_24,pf_26,pf_28,pf_30
rsi_30 >= 24,-0.06531758,98878,98012,866,12.22,-13829.25526202271,-1908.2022420698559,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.028538698330521584,27.33,0.8278523486965244,0.8278523486965244,0.8825095046605441,0.9215146841437271,0.9521407693086845,0.9788888909595181,1.0027737379688149,1.0229280275376185,1.0407984356627138,1.0575487280493703,1.07241970229809,1.0863933163945498,1.100219090896112,1.1119032933855946,1.1236459182266778
adx_10 >= 7,-0.065539114,98878,98526,352,12.29,-13756.888088360884,-1927.2061000858084,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,-0.03553909808397293,27.35,0.8308783601419346,0.8308783601419346,0.8840585828417015,0.9218013112061072,0.9513788892761552,0.9768807159645636,1.000565036629978,1.0208247352497464,1.039340461757279,1.0567890847005112,1.072545268577411,1.0870843325533375,1.1005826388714628,1.1128272899894052,1.1252505700397726
rsi_30 >= 22,-0.06556593,98878,98061,817,12.22,-13822.05958258441,-1908.5349420528073,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.029236510396003723,27.33,0.8280013141859671,0.8280013141859671,0.8826744026437281,0.9216981911698955,0.9524112402272766,0.9791939180883197,1.0030516175153654,1.0232054991473654,1.041117093820713,1.0578020740367868,1.0725563754024643,1.0864306018890793,1.1002376553161546,1.1119249552749018,1.1236517195042803
adx_30 >= 7,-0.06578496,98878,95667,3211,12.02,-13559.844653232361,-1857.6089371758571,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,-0.043567363172769547,27.09,0.8243218435315981,0.8243218435315981,0.8793040140990921,0.9173546720317871,0.9474479514846137,0.9736842634955996,0.9973572613042049,1.017031162513876,1.0338788796745453,1.049992916666995,1.0643884235729943,1.0778139745971536,1.0915005909060662,1.1035705688793036,1.1156682804202989
atr_30 >= atr_10_sft_1,-0.06580386,98878,64775,34103,10.84,-12202.025942301017,-1445.451977216937,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,-0.020237967371940613,26.79,0.7461220403657666,0.7461220403657666,0.7974125920844334,0.8299890903283678,0.858301688064987,0.8839632685711306,0.908938442635676,0.9327475487414671,0.9524884225214423,0.9741570790802293,0.9889020248220023,1.0001870498058487,1.0107827834908036,1.0220540393286563,1.0296648845345053
plus_di_30 >= 4,-0.06592435,98878,98090,788,12.22,-13884.730940178491,-1916.3121001821419,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,-0.03561733663082123,27.3,0.8275430298374703,0.8275430298374703,0.881932805507476,0.9209981354125724,0.9515175409628578,0.9780734720045033,1.0018490347720757,1.0218037057336735,1.0396817878080102,1.0565004450818003,1.0714026971675523,1.0851523871936581,1.0988512987006143,1.110537602079271,1.1222312686796945
bb_upper_2_30 >= Low_sft_1,-0.06594198,98878,97621,1257,12.17,-14289.321841472516,-1933.5198792336378,751c4f308f1f823126a4edaf28cd7100c4916f221615f1ed76bbcc91391c46f9,30,-0.036619774997234344,27.26,0.821567178989888,0.821567178989888,0.8760352971948719,0.9151844471819504,0.9457889298795622,0.973088851615588,0.9970796733141485,1.0174472027330677,1.0349996545231088,1.0519738801446281,1.0671675506441356,1.0808543577300591,1.0938116968457279,1.105031130856908,1.1165007002866068
adx_10 >= 0,-0.06617059,98878,98530,348,12.29,-13759.506916836359,-1927.3148000874207,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,-0.03539678081870079,27.35,0.8308516110220281,0.8308516110220281,0.8840555645957654,0.9218053432198743,0.9513749494457535,0.976877142800807,1.000566919195724,1.020842916978498,1.0393703499134135,1.0568253553939633,1.0725971076362897,1.0871172934413769,1.1006086236528576,1.1128512521555154,1.1252373825392532
rsi_14 >= 9,-0.06631299,98878,98624,254,12.31,-13493.790317071707,-1924.9148999384706,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.030576158314943314,27.38,0.8347373583339445,0.8347373583339445,0.89022633283076,0.927469588903279,0.9556436469457418,0.9803845613397169,1.0026920507774062,1.0224486585139403,1.0401335234403153,1.0573794510566512,1.0732079235287095,1.088040261392188,1.102164791790038,1.1148214434256418,1.1271366542346117
rsi_14 >= 8,-0.066338986,98878,98630,248,12.31,-13490.403403068067,-1924.7145999518325,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.031689032912254333,27.37,0.8347946755657124,0.8347946755657124,0.8903062015750461,0.927488147830313,0.9555890371573639,0.980215995878505,1.0025266598149782,1.022330478854365,1.0400786093134817,1.0573322112020476,1.0731532326816395,1.087920203594271,1.102044564660509,1.1146751169973192,1.1269895964277443
rsi_20 >= 12,-0.066432446,98878,98465,413,12.28,-13885.15782519161,-1927.3482999660919,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.0308022852987051,27.36,0.8290482096618633,0.8290482096618633,0.883023952612253,0.9206038058581435,0.9504261623032668,0.9762349533190158,0.9999692594815998,1.0206645863198638,1.0395165408310174,1.0568447123375402,1.0724262541752574,1.0866307024768467,1.1001588457851517,1.1124683131686928,1.124698182836621
adx_30 <= 20,-0.06644823,98878,56633,42245,10.53,-9242.524044881953,-1133.5317568559767,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,-0.018183628097176552,26.74,0.7702272381473185,0.7702272381473185,0.8191161713681187,0.851172502496145,0.8773243614479019,0.8998659539066697,0.9145430859363521,0.9263114807104319,0.9392911378852942,0.952344172825847,0.9639440980344494,0.9748692627578688,0.9857533280036334,0.9948795915052988,1.0029687804972711
rsi_30 >= 21,-0.06645866,98878,98080,798,12.22,-13847.939386340662,-1910.5551421027776,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.029887288808822632,27.32,0.8277453684777526,0.8277453684777526,0.8823498221262248,0.9214107255436028,0.9521949958120478,0.9789018433487755,1.0027869171445043,1.0229556704543281,1.040926554898845,1.057673598178888,1.0724503432690007,1.0862235798195958,1.100039251927137,1.1117130015419752,1.1234629492442993
willr_14 <= 0,-0.06675061,98878,98677,201,12.32,-13446.000985085488,-1927.9324999740347,86253c6c7d990e2ed449f556aae30b7a3a03e17a19117fef2c52fa1a0af38369,30,-0.03514038026332855,27.37,0.8356230804628398,0.8356230804628398,0.8911762017714632,0.9294836658629932,0.9575830356483601,0.9815626411764944,1.0040556610904272,1.0235228252842115,1.040869054528389,1.0580238517079659,1.0736832049981038,1.0883786214910642,1.1026433197848733,1.1153554514773156,1.1280677179737149
plus_di_20 >= 1,-0.066776216,98878,98481,397,12.28,-13881.493512528472,-1930.313000028953,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,-0.03478008508682251,27.35,0.82924372674129,0.82924372674129,0.8832875875939694,0.920870455098287,0.9505370136223459,0.976239005218371,0.9999287179209251,1.020422848623168,1.0391380136923523,1.056512543717557,1.0722602558046197,1.0864108527401508,1.0999335697826145,1.1122994982996683,1.1245646862029095
adx_30 <= 24,-0.06683003,98878,69165,29713,10.97,-10607.10282133022,-1358.254813457177,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,-0.013855510391294956,27.04,0.7893177462591588,0.7893177462591588,0.8449024859112519,0.8854584401056381,0.9161540999072892,0.9386686233625513,0.9576270779046456,0.9732989159799902,0.9887007740616229,1.002803673825644,1.014158000680337,1.0246115861670788,1.0312753785149869,1.0353538884928664,1.0403000695805682
adx_14 >= 8,-0.066842146,98878,98141,737,12.23,-14010.84483021357,-1921.719149208453,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,-0.034447215497493744,27.31,0.8262656694696955,0.8262656694696955,0.8800999326177282,0.9192105085007373,0.9500351188014033,0.9766435475825705,1.0001288117021765,1.0213690443451469,1.0384628504980968,1.0549590178511168,1.0697697096668175,1.0842079258327728,1.098396113848393,1.1112450611594138,1.1237070762213464
rsi_14 >= 4,-0.06689575,98878,98647,231,12.31,-13444.032332300663,-1925.4162999836917,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.0331440307199955,27.37,0.8354236280243049,0.8354236280243049,0.890940183906905,0.9281529076961189,0.9562523892608813,0.9810210108395997,1.0034475528061564,1.0230496909875884,1.0406002678659827,1.0577673365973852,1.0736872734093246,1.0884613593504244,1.1026147274146956,1.115318320528727,1.1276320391806869
adx_30 <= 22,-0.06699878,98878,63413,35465,10.77,-9700.49101556596,-1243.1382490668766,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,-0.01595582813024521,26.91,0.7874442254101692,0.7874442254101692,0.8432528342118583,0.8775314886434813,0.9060674221484866,0.9282412266274057,0.9467774019191705,0.9605767623730551,0.9723758958154831,0.9828785168545711,0.9927838618452606,1.000769296349402,1.0106665304669429,1.0174270049598553,1.0248991360382478
bb_upper_2_30 >= Low_sft_2,-0.06712042,98878,97989,889,12.21,-14044.557212722477,-1924.429308870116,751c4f308f1f823126a4edaf28cd7100c4916f221615f1ed76bbcc91391c46f9,30,-0.03745938092470169,27.29,0.8253212868961904,0.8253212868961904,0.8796191647557028,0.9189444259234412,0.9503601892677652,0.9768270902728083,1.000984430444802,1.0206715918549432,1.0383846309833724,1.055330627379153,1.070482143405062,1.0842814167738712,1.097504635236935,1.1094027923640306,1.1208029458492041
adx_30 <= 19,-0.06717458,98878,52918,45960,10.35,-9366.782647456188,-1097.3775910613767,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,-0.018917322158813477,26.66,0.7506483327052675,0.7506483327052675,0.8035820268443168,0.8367575377047654,0.8625273919040575,0.8851998539680201,0.9026618495340659,0.917024625155339,0.9303926402128526,0.9456748256284917,0.9602855813191412,0.9718541363620299,0.9825903659017886,0.9936861648994205,1.0019628453214438
rsi_14 >= 7,-0.06721184,98878,98637,241,12.31,-13498.118765378476,-1925.5570999459087,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.033027831465005875,27.37,0.834741690346747,0.834741690346747,0.8902508218558535,0.9272873599193581,0.9552697706644886,0.9798791850588174,1.0023053317891768,1.0222191899736222,1.0399633322294615,1.0571463599536157,1.0729118269729105,1.0876434772166528,1.1017621328318565,1.1144358293905516,1.1267428781842252
adx_30 <= 23,-0.067258626,98878,66440,32438,10.87,-10238.119403524935,-1306.884052369489,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,-0.013680844567716122,27.02,0.7870967221381877,0.7870967221381877,0.842881052158914,0.881069919204857,0.9115862910379284,0.9346011744379283,0.9546413988553835,0.9707283235805907,0.9831381816873108,0.9954617093216075,1.0053015195208177,1.0150033403160976,1.022289745600308,1.0280055150965686,1.0333679325529779
minus_di_20 >= 2,-0.06730645,98878,98488,390,12.28,-13835.614090599574,-1926.1464000577107,a06e18f5f366aa3040f30d3f53c74e6c3d30e6b8f15e9282eabbaa7fe9dd85a0,30,-0.03433789312839508,27.35,0.829663812545136,0.829663812545136,0.8841463165602192,0.9221170085417942,0.9517848461977136,0.9773854689980314,1.0011066239918718,1.0215709215629272,1.0400738116398913,1.0575647150554548,1.0733015046115941,1.0871505632499063,1.1005717864962437,1.1131396842366097,1.125392673150803
rsi_14 >= 3,-0.06734498,98878,98649,229,12.31,-13454.088604807377,-1925.7815999834056,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.033546920865774155,27.37,0.8353207960289187,0.8353207960289187,0.8908254440980258,0.9279931586091327,0.9560801256141666,0.9808509359250874,1.0032938668594347,1.0228901469404958,1.04042509645672,1.0576030665014486,1.073534470181235,1.0883199786838502,1.1024543674955103,1.115166683726161,1.1274947648011433
rsi_30 >= 20,-0.06764317,98878,98098,780,12.22,-13847.696402165446,-1910.8176421020326,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.03046824038028717,27.32,0.8277587695080498,0.8277587695080498,0.882311043092828,0.921411479790498,0.9522183894758123,0.978877009651267,1.0027778719361164,1.0229529732890335,1.0409102202124072,1.0576471531210219,1.0724125641603954,1.0861677382468164,1.0999657106419063,1.1116230444628168,1.1233925250782986
adx_30 <= 21,-0.067659594,98878,60199,38679,10.63,-9580.337011366413,-1190.004445719831,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,-0.01888175494968891,26.77,0.777401786631984,0.777401786631984,0.8307187361249168,0.8631954529697369,0.8920903861980027,0.9149175875249443,0.9299261334685757,0.9414941071992948,0.9557321152641031,0.9685797924689176,0.9765465303621396,0.9841885171901382,0.9920316897948687,1.000418373029736,1.0097058908129997
minus_di_14 >= 1,-0.06775629,98878,98648,230,12.31,-13439.59518349123,-1923.4612000620182,a06e18f5f366aa3040f30d3f53c74e6c3d30e6b8f15e9282eabbaa7fe9dd85a0,30,-0.03334496170282364,27.37,0.835459512010974,0.835459512010974,0.8910709607300827,0.9283363325981892,0.9562793432959309,0.9811100128041245,1.0037033005509002,1.0232145473268224,1.040757944824011,1.0580512960478081,1.073846158310373,1.0884553929650889,1.1026588213419952,1.1153487318233695,1.1276792203965402
rsi_20 >= 7,-0.06780709,98878,98498,380,12.28,-13855.001356013574,-1929.328500026837,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.03395882621407509,27.35,0.8295393349984195,0.8295393349984195,0.8836694995283721,0.9213129216279453,0.9509811361543888,0.9767164331712862,1.0004801724435948,1.0210222429366036,1.0397237133906223,1.057042344272325,1.072760770895153,1.0869281620012354,1.1004600881960052,1.1127778375284931,1.1250181783806126
rsi_14 >= 6,-0.06786623,98878,98640,238,12.31,-13501.246086120129,-1925.8458999468203,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.033615633845329285,27.37,0.8347101793621845,0.8347101793621845,0.8901748799462806,0.9271797583415732,0.9551455178716807,0.9798431413346327,1.0022815095912285,1.022187236447746,1.0398993236715621,1.0570519435490564,1.0728197746789114,1.0875716329495067,1.1016990285503807,1.114388763869965,1.1266887322133279
rsi_20 >= 6,-0.06795778,98878,98499,379,12.28,-13860.41745127038,-1929.5235000196844,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.034104086458683014,27.35,0.8294840621373265,0.8294840621373265,0.8836236983577359,0.9212196464752136,0.9508947299603902,0.97663439883419,1.0004105680174786,1.0209444767081457,1.0396373642453938,1.0569633561777962,1.072686790797471,1.0868645041721563,1.1003797847031251,1.1127063924295366,1.1249543127605126
rsi_30 >= 19,-0.067987345,98878,98110,768,12.22,-13849.379448685202,-1911.1297420938645,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.030779214575886726,27.32,0.8277599349846593,0.8277599349846593,0.8823504344991373,0.9214655486459928,0.9521991291829734,0.9788330840336836,1.002729816798324,1.0229413395726739,1.0408949269385017,1.057664452456119,1.0723972499464764,1.0861597047884581,1.0999553909243813,1.111624627555785,1.123380361607189
rsi_20 >= 11,-0.06798979,98878,98476,402,12.28,-13900.398238382408,-1928.6077999778936,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.0322943851351738,27.35,0.8288933556736047,0.8288933556736047,0.882955458204026,0.9206172994016458,0.9504532541918741,0.9761668730057037,0.9998646773945756,1.0205466585038294,1.039400430124717,1.0567438347055682,1.072374235438501,1.0865657897067131,1.1001185444408572,1.112386163601284,1.1246094983323627
rsi_14 >= 2,-0.068028696,98878,98652,226,12.31,-13464.01034176302,-1926.1462999915893,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.03415908291935921,27.37,0.8352193645543106,0.8352193645543106,0.8906451780365862,0.9277937852275372,0.9558859080530834,0.9806753629611817,1.0031020660523142,1.0226842710233002,1.0402371371531882,1.0574271969492337,1.0733666991767037,1.0881309819039402,1.1022810748746499,1.115015315852011,1.1273698032124335
rsi_20 >= 5,-0.06810895,98878,98500,378,12.28,-13865.465936072625,-1929.703500026837,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.034249790012836456,27.35,0.8294325474825233,0.8294325474825233,0.8835743767202103,0.9211481316167579,0.9508202804913157,0.9765637348807648,1.0003417587822931,1.020867576413036,1.0395640111507098,1.0568966097529584,1.0726209434309013,1.0867960266007386,1.1003111106491528,1.1126446328635327,1.1249000138463376
adx_20 >= 7,-0.06814637,98878,97576,1302,12.16,-13506.521697782435,-1893.4411759683935,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,-0.039101146161556244,27.24,0.8299182027922251,0.8299182027922251,0.8841131882620884,0.922354905773833,0.9532105546014878,0.9793721584211798,1.00263898081559,1.0226169992268648,1.0400761381246233,1.0552040564676233,1.0702239571439873,1.0845116092441456,1.099055369905439,1.1117079030795647,1.1242330743928788
rsi_20 >= 4,-0.06841293,98878,98502,376,12.28,-13870.339188226022,-1929.8882000278682,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.03454253077507019,27.35,0.8293828269676772,0.8293828269676772,0.8834440179931294,0.9210208595904847,0.9507007239390254,0.9764588108877955,1.0002184136528554,1.0207379450151648,1.0394485467451842,1.0567866477660584,1.0725182664069854,1.0866747956208205,1.1002059964316229,1.1125546883672874,1.1248291081481858
bb_lower_2_30 <= High_sft_2,-0.068430066,98878,98079,799,12.21,-13952.478802730784,-1917.1947011089069,e84f252c26995db7df12768a4990f8415811b541a46cbafc6ab6c3a314082e30,30,-0.035874802619218826,27.3,0.8266672676507951,0.8266672676507951,0.8789112175793327,0.9177264776926595,0.9487809220422181,0.975732485573357,0.9989859573084428,1.019490383557964,1.037066807601809,1.054139396601537,1.0692595026392535,1.082996552708043,1.0960196015884132,1.1080833697579207,1.1195244652021727
rsi_14 >= 0,-0.068491265,98878,98654,224,12.31,-13473.731136440754,-1926.4812999850328,2aff2363e2a1ac18e5b09edc627fed21347731d4e6d91b606bf5ebf4ed170990,30,-0.03457257151603699,27.37,0.8351200112313072,0.8351200112313072,0.8905479597057044,0.9277037846392828,0.9558106976442607,0.9805796897649481,1.002999145256092,1.022595749482378,1.040153889577236,1.0573508372516582,1.0732702307982622,1.0880507497437815,1.1022161513971163,1.1149696992316336,1.1273269289798085
minus_di_30 >= 4,-0.06870492,98878,98134,744,12.22,-13727.337880475901,-1904.5232004366117,a06e18f5f366aa3040f30d3f53c74e6c3d30e6b8f15e9282eabbaa7fe9dd85a0,30,-0.033519893884658813,27.31,0.829061360008528,0.829061360008528,0.8842497484621753,0.9235050613391198,0.9540598928549622,0.9804912583802856,1.003963792361261,1.024319775106502,1.0421653849200374,1.0586636879118319,1.0734766000503764,1.0869905435022937,1.1008144348347197,1.112771929446658,1.1245851983198372
