symbol,date,open,high,low,close,volume
QNCX,2026-02-24,1.397,1.555,1.354,1.392,1762476.5
QNCX,2026-02-25,1.562,1.58,1.3,1.32,5552968.4
QNCX,2026-02-26,1.366,1.415,1.333,1.385,1830997.7
QNCX,2026-02-27,1.344,1.344,1.025,1.257,2055353.0
QNCX,2026-03-02,1.108,1.111,0.988,0.988,1733861.6
QNCX,2026-03-03,0.899,0.97,0.88,0.952,1068900.2
QNCX,2026-03-04,0.967,1.098,0.894,1.04,2021084.9
QNCX,2026-03-05,1.214,1.379,1.011,1.094,6689260.0
QNCX,2026-03-06,1.011,1.1,0.98,1.023,1923241.9
QNCX,2026-03-09,0.983,1.085,0.952,1.065,1483138.3
QNCX,2026-03-10,1.054,1.054,0.958,1.04,1459499.7
QNCX,2026-03-11,1.07,1.229,1.053,1.086,3673953.5
QNCX,2026-03-12,1.09,1.09,0.996,1.065,1340363.3
QNCX,2026-03-13,1.06,1.065,1.009,1.065,905345.2
QNCX,2026-03-16,1.021,1.04,1.001,1.04,727809.9
QNCX,2026-03-17,1.01,1.016,0.962,0.99,919699.5
QNCX,2026-03-18,0.99,1.019,0.946,0.97,882379.8
QNCX,2026-03-19,0.85,0.909,0.805,0.877,728773.4
QNCX,2026-03-20,0.899,0.948,0.8,0.8,907346.7
QNCX,2026-03-23,0.855,1.03,0.803,1.016,1363579.7
QNCX,2026-03-24,0.9,0.968,0.88,0.931,658584.2
QNCX,2026-03-25,0.948,1.112,0.875,1.02,2818077.2
QNCX,2026-03-26,0.944,1.027,0.904,0.941,1291907.2
QNCX,2026-03-27,0.931,0.98,0.845,0.876,813708.2
QNCX,2026-03-30,1.131,1.137,0.922,1.013,6630729.8
QNCX,2026-03-31,1.0,1.025,0.932,1.014,1067665.3
QNCX,2026-04-01,1.015,1.075,0.98,1.023,1048134.7
QNCX,2026-04-02,1.0,1.0,0.93,0.99,723486.8
QNCX,2026-04-06,0.976,0.981,0.875,0.875,1587660.7
QNCX,2026-04-07,0.94,1.888,0.904,1.63,30122265.8
QNCX,2026-04-08,3.339,3.843,1.695,1.831,60497617.7
QNCX,2026-04-09,1.258,1.589,1.161,1.237,10971505.4
QNCX,2026-04-10,1.148,1.536,1.133,1.363,9618742.2
QNCX,2026-04-13,1.29,1.47,1.14,1.41,3646353.0
MOVE,2026-02-06,10.53,11.97,9.76,10.28,237015.814
MOVE,2026-02-09,9.93,10.64,9.91,9.94,67446.428
MOVE,2026-02-10,9.69,10.03,9.69,9.96,42835.394
MOVE,2026-02-11,9.66,10.02,9.66,9.99,45551.394
MOVE,2026-02-12,9.68,9.76,8.72,9.19,51860.662
MOVE,2026-02-13,8.68,8.76,8.47,8.67,45664.108
MOVE,2026-02-17,8.4,8.7,7.73,8.43,29306.998
MOVE,2026-02-18,8.47,8.5,8.16,8.33,15564.038
MOVE,2026-02-19,8.19,8.39,7.89,7.9,36312.92
MOVE,2026-02-20,7.86,8.09,7.67,8.02,36763.776
MOVE,2026-02-23,7.84,8.06,7.39,7.42,13305.684
MOVE,2026-02-24,7.41,8.08,7.37,7.83,45134.488
MOVE,2026-02-25,7.75,9.09,7.75,8.95,46746.434
MOVE,2026-02-26,8.79,8.81,8.11,8.48,22459.962
MOVE,2026-02-27,8.26,8.6,8.25,8.39,11430.286
MOVE,2026-03-02,8.14,9.65,8.14,9.54,37414.258
MOVE,2026-03-03,9.56,10.15,8.89,10.12,38026.716
MOVE,2026-03-04,9.84,10.32,9.57,10.16,73330.642
MOVE,2026-03-05,10.41,11.42,10.41,10.71,31543.624
MOVE,2026-03-06,10.82,11.05,9.44,9.94,67746.546
MOVE,2026-03-09,9.5,9.94,9.28,9.87,10624.992
MOVE,2026-03-10,9.67,10.68,9.52,10.66,21017.766
MOVE,2026-03-11,10.34,10.52,9.71,10.32,10942.764
MOVE,2026-03-12,10.01,10.41,9.33,9.59,95028.766
MOVE,2026-03-13,9.81,10.87,9.38,9.75,17884.86
MOVE,2026-03-16,9.87,10.68,9.82,10.63,17632.272
MOVE,2026-03-17,10.42,11.47,10.01,10.92,21604.422
MOVE,2026-03-18,10.68,11.53,10.68,11.11,16243.038
MOVE,2026-03-19,11.42,11.59,10.57,10.71,10428.082
MOVE,2026-03-20,10.94,11.08,9.62,10.32,62916.14
MOVE,2026-03-23,10.49,10.57,9.2,9.81,40532.226
MOVE,2026-03-24,9.94,10.24,9.94,10.04,14002.338
MOVE,2026-03-25,9.96,11.38,9.96,10.57,46967.788
MOVE,2026-03-26,10.68,12.25,10.68,10.89,40919.256
MOVE,2026-03-27,11.12,14.73,11.02,13.51,186802.406
MOVE,2026-03-30,14.18,14.18,11.12,11.44,54936.532
MOVE,2026-03-31,10.93,12.16,9.84,10.18,21316.526
MOVE,2026-04-01,9.72,10.07,8.12,8.69,48647.634
MOVE,2026-04-02,8.47,9.13,8.32,8.48,35033.684
MOVE,2026-04-06,8.48,8.62,7.51,7.61,30216.858
MOVE,2026-04-07,9.09,12.98,8.8,12.13,780193.0
MOVE,2026-04-08,12.32,12.69,10.7,11.05,88497.0
MOVE,2026-04-09,11.0,12.71,10.91,11.51,51245.0
MOVE,2026-04-10,11.5,11.95,10.75,10.9,43927.0
MOVE,2026-04-13,10.87,13.49,10.87,13.29,74116.0
VRAX,2026-02-06,0.23,0.2455,0.22,0.2266,171001.0
VRAX,2026-02-09,0.23,0.2397,0.228,0.2304,71145.0
VRAX,2026-02-10,0.2308,0.26,0.2306,0.2317,177992.0
VRAX,2026-02-11,0.2317,0.2423,0.2172,0.2172,188784.0
VRAX,2026-02-12,0.22,0.23,0.205,0.2091,152733.0
VRAX,2026-02-13,0.202,0.22,0.202,0.2066,131736.0
VRAX,2026-02-17,0.213,0.22,0.2,0.2,43650.0
VRAX,2026-02-18,0.2,0.235,0.1999,0.218,605845.0
VRAX,2026-02-19,0.2151,0.2476,0.2151,0.225,281250.0
VRAX,2026-02-20,0.2237,0.23,0.21,0.213,87929.0
VRAX,2026-02-23,0.221,0.221,0.2013,0.2062,116700.0
VRAX,2026-02-24,0.2079,0.234,0.2079,0.2137,108853.0
VRAX,2026-02-25,0.2197,0.249,0.2197,0.242,275210.0
VRAX,2026-02-26,0.24,0.24,0.2173,0.221,220351.0
VRAX,2026-02-27,0.2166,0.235,0.2161,0.2277,75224.0
VRAX,2026-03-02,0.22,0.234,0.2125,0.2203,195817.0
VRAX,2026-03-03,0.2156,0.2203,0.1916,0.203,348845.0
VRAX,2026-03-04,0.206,0.22,0.1999,0.209,139508.0
VRAX,2026-03-05,0.209,0.22,0.207,0.207,122867.0
VRAX,2026-03-06,0.205,0.2195,0.205,0.2145,53297.0
VRAX,2026-03-09,0.218,0.2232,0.1979,0.2,392202.0
VRAX,2026-03-10,0.205,0.22,0.2015,0.2026,61505.0
VRAX,2026-03-11,0.209,0.21,0.2033,0.2033,154026.0
VRAX,2026-03-12,0.21,0.21,0.1893,0.196,203374.0
VRAX,2026-03-13,0.2099,0.21,0.191,0.191,79276.0
VRAX,2026-03-16,0.185,0.2,0.1803,0.1864,97114.0
VRAX,2026-03-17,0.1936,0.2053,0.1903,0.2027,140592.0
VRAX,2026-03-18,0.208,0.2089,0.1876,0.1879,68096.0
VRAX,2026-03-19,0.1868,0.1959,0.18,0.1816,116140.0
VRAX,2026-03-20,0.1841,0.188,0.1732,0.1732,42857.0
VRAX,2026-03-23,0.176,0.1799,0.1733,0.1765,94922.0
VRAX,2026-03-24,0.189,0.1948,0.1732,0.1777,265119.0
VRAX,2026-03-25,0.191,0.191,0.18,0.185,100684.0
VRAX,2026-03-26,0.187,0.187,0.173,0.1732,103531.0
VRAX,2026-03-27,0.1766,0.18,0.1521,0.1593,279637.0
VRAX,2026-03-30,0.1593,0.1693,0.1593,0.1625,144783.0
VRAX,2026-03-31,0.2462,0.28,0.2004,0.2199,108037756.0
VRAX,2026-04-01,0.1928,0.205,0.1649,0.198,5587904.0
VRAX,2026-04-02,0.181,0.2096,0.161,0.174,1732181.0
VRAX,2026-04-06,0.1595,0.162,0.15,0.1528,941455.0
VRAX,2026-04-07,0.1463,0.15,0.1301,0.14,1592061.0
VRAX,2026-04-08,0.159,0.218,0.1376,0.15,72296939.0
VRAX,2026-04-09,0.1344,0.1471,0.1267,0.1349,4205631.0
VRAX,2026-04-10,0.1321,0.1356,0.1,0.1041,5229288.0
VRAX,2026-04-13,0.1819,0.1954,0.151,0.1664,147549566.0
RYM,2026-02-06,16.64,18.2,14.73,15.67,13776.0
RYM,2026-02-09,15.9,18.67,15.9,18.16,10180.0
RYM,2026-02-10,18.01,18.75,17.66,18.63,8899.0
RYM,2026-02-11,18.0,18.04,16.72,17.05,19204.0
RYM,2026-02-12,17.55,17.55,16.21,16.21,1738.0
RYM,2026-02-13,16.24,17.51,16.21,16.24,530.0
RYM,2026-02-17,16.47,16.98,16.47,16.82,547.0
RYM,2026-02-18,17.8,17.8,16.11,16.13,2746.0
RYM,2026-02-19,15.94,17.26,15.94,16.6,2261.0
RYM,2026-02-20,16.25,16.25,15.41,15.41,3380.0
RYM,2026-02-23,16.0,16.0,14.75,15.37,2215.0
RYM,2026-02-24,15.75,17.72,15.75,17.24,7525.0
RYM,2026-02-25,17.78,20.0,17.2,18.59,8544.0
RYM,2026-02-26,19.5,19.52,18.45,19.52,869.0
RYM,2026-02-27,18.15,21.12,18.15,19.16,5409.0
RYM,2026-03-02,20.91,20.91,16.82,17.31,14185.0
RYM,2026-03-03,17.07,18.23,16.82,17.1,8820.0
RYM,2026-03-04,18.0,18.5,16.72,17.45,3279.0
RYM,2026-03-05,18.15,18.45,16.31,16.9,7352.0
RYM,2026-03-06,16.91,18.23,16.28,18.23,5846.0
RYM,2026-03-09,17.88,18.5,17.15,17.86,2481.0
RYM,2026-03-10,18.41,18.41,17.45,17.45,300.0
RYM,2026-03-11,16.5,18.72,16.5,17.8,5770.0
RYM,2026-03-12,18.01,19.0,18.01,18.99,452.0
RYM,2026-03-13,18.4,18.69,17.45,17.69,2038.0
RYM,2026-03-16,17.69,18.23,17.53,18.23,738.0
RYM,2026-03-17,17.76,18.08,17.46,18.08,2835.0
RYM,2026-03-18,17.75,18.07,17.25,17.48,2502.0
RYM,2026-03-19,17.46,18.14,16.95,17.4,2599.0
RYM,2026-03-20,16.98,16.99,16.26,16.26,2338.0
RYM,2026-03-23,16.08,16.75,15.93,16.52,2925.0
RYM,2026-03-24,16.6,16.79,16.21,16.21,1761.0
RYM,2026-03-25,17.0,18.0,16.62,17.43,6302.0
RYM,2026-03-26,17.5,17.5,17.0,17.42,1326.0
RYM,2026-03-27,17.24,18.99,17.24,18.99,1376.0
RYM,2026-03-30,17.73,18.26,17.5,17.5,4843.0
RYM,2026-03-31,17.71,18.3,17.5,18.3,3388.0
RYM,2026-04-01,24.1,30.7,22.33,30.0,116083.0
RYM,2026-04-02,29.28,30.9,28.06,28.84,25525.0
RYM,2026-04-06,27.67,28.75,25.16,25.16,18929.0
RYM,2026-04-07,24.83,25.66,23.6,24.29,5068.0
RYM,2026-04-08,24.98,25.01,23.7,23.98,5210.0
RYM,2026-04-09,24.74,25.5,23.6,24.39,3828.0
RYM,2026-04-10,23.84,23.85,22.6,22.82,7032.0
RYM,2026-04-13,24.43,24.43,22.6,24.0,4473.0
RECT,2026-02-06,1.5,1.5426,1.5,1.54,1490.0
RECT,2026-02-09,1.54,1.6675,1.52,1.55,462.0
RECT,2026-02-10,1.49,1.695,1.48,1.54,6488.0
RECT,2026-02-11,1.46,1.5635,1.46,1.54,535.0
RECT,2026-02-12,1.51,1.65,1.44,1.52,1147.0
RECT,2026-02-13,1.4,1.47,1.4,1.45,4532.0
RECT,2026-02-17,1.42,1.535,1.42,1.51,2771.0
RECT,2026-02-18,1.51,1.6873,1.51,1.57,1643.0
RECT,2026-02-19,1.4201,1.5,1.4201,1.49,1500.0
RECT,2026-02-20,1.473,1.5,1.4,1.5,1793.0
RECT,2026-02-23,1.47,1.53,1.455,1.51,1199.0
RECT,2026-02-24,1.41,1.48,1.41,1.47,616.0
RECT,2026-02-25,1.47,1.5692,1.47,1.51,340.0
RECT,2026-02-26,1.44,1.5,1.44,1.49,743.0
RECT,2026-02-27,1.48,1.48,1.48,1.48,0.0
RECT,2026-03-02,1.34,1.44,1.34,1.44,100.0
RECT,2026-03-03,1.43,1.5,1.38,1.47,1089.0
RECT,2026-03-04,1.5392,1.55,1.342,1.49,3092.0
RECT,2026-03-05,1.45,1.48,1.38,1.48,1400.0
RECT,2026-03-06,1.45,1.45,1.45,1.45,0.0
RECT,2026-03-09,1.4,1.45,1.3701,1.44,1802.0
RECT,2026-03-10,1.43,1.43,1.43,1.43,0.0
RECT,2026-03-11,1.38,1.43,1.35,1.38,4620.0
RECT,2026-03-12,1.3714,1.3714,1.35,1.36,1388.0
RECT,2026-03-13,1.34,1.3668,1.285,1.31,1214.0
RECT,2026-03-16,1.31,1.39,1.2501,1.33,1831.0
RECT,2026-03-17,1.36,1.36,1.26,1.29,2498.0
RECT,2026-03-18,1.3,1.3,1.14,1.28,4750.0
RECT,2026-03-19,1.3253,1.3253,1.18,1.28,5536.0
RECT,2026-03-20,1.2986,1.2986,0.9998,1.26,7500.0
RECT,2026-03-23,1.26,1.26,1.15,1.24,1630.0
RECT,2026-03-24,1.16,1.23,1.16,1.23,1213.0
RECT,2026-03-25,1.2299,1.2299,1.17,1.2,910.0
RECT,2026-03-26,1.22,1.22,1.145,1.145,257.0
RECT,2026-03-27,1.21,1.23,1.1151,1.23,1427.0
RECT,2026-03-30,1.23,1.24,1.135,1.21,2268.0
RECT,2026-03-31,1.21,1.2999,1.16,1.2,720.0
RECT,2026-04-01,1.25,1.25,1.08,1.23,1130.0
RECT,2026-04-02,1.1,1.29,1.1,1.19,880.0
RECT,2026-04-06,1.17,1.2,1.1408,1.2,221.0
RECT,2026-04-07,1.2,1.22,1.19,1.22,5270.0
RECT,2026-04-08,1.1999,1.22,1.19,1.21,2836.0
RECT,2026-04-09,1.18,1.22,1.11,1.19,5394.0
RECT,2026-04-10,1.09,1.2,1.09,1.2,9567.0
RECT,2026-04-13,1.98,2.9,1.76,2.23,91666317.0
SQFT,2026-02-06,2.23,2.37,2.22,2.33,31402.0
SQFT,2026-02-09,2.42,2.56,2.37,2.44,2117.0
SQFT,2026-02-10,2.43,2.74,2.33,2.71,22520.0
SQFT,2026-02-11,2.73,3.0,2.6,2.94,14188.0
SQFT,2026-02-12,2.9,3.08,2.64,3.05,16679.0
SQFT,2026-02-13,3.0,3.0,2.92,3.0,579.0
SQFT,2026-02-17,2.82,3.05,2.82,2.87,8206.0
SQFT,2026-02-18,2.87,2.92,2.76,2.85,23975.0
SQFT,2026-02-19,2.81,2.81,2.76,2.76,7317.0
SQFT,2026-02-20,2.76,2.96,2.75,2.96,5532.0
SQFT,2026-02-23,2.73,3.12,2.72,2.96,7283.0
SQFT,2026-02-24,2.88,2.88,2.77,2.84,1403.0
SQFT,2026-02-25,2.84,2.93,2.8,2.93,2655.0
SQFT,2026-02-26,2.84,2.92,2.84,2.86,581.0
SQFT,2026-02-27,2.89,2.93,2.76,2.92,2686.0
SQFT,2026-03-02,2.8,3.01,2.76,2.81,14863.0
SQFT,2026-03-03,2.81,2.91,2.81,2.85,2552.0
SQFT,2026-03-04,2.85,3.07,2.76,3.04,6310.0
SQFT,2026-03-05,2.98,2.98,2.82,2.85,456.0
SQFT,2026-03-06,2.93,2.93,2.8,2.84,1388.0
SQFT,2026-03-09,2.73,2.82,2.73,2.76,5030.0
SQFT,2026-03-10,2.73,2.73,2.72,2.73,600.0
SQFT,2026-03-11,2.83,2.88,2.73,2.73,2520.0
SQFT,2026-03-12,2.78,2.87,2.74,2.77,3477.0
SQFT,2026-03-13,2.69,2.79,2.29,2.79,7345.0
SQFT,2026-03-16,2.67,2.75,2.36,2.74,3757.0
SQFT,2026-03-17,2.89,2.89,2.46,2.8,5766.0
SQFT,2026-03-18,2.28,2.57,2.28,2.57,2000.0
SQFT,2026-03-19,2.35,2.48,2.31,2.48,941.0
SQFT,2026-03-20,2.33,2.4,2.26,2.4,3846.0
SQFT,2026-03-23,2.32,2.34,2.26,2.34,2054.0
SQFT,2026-03-24,2.26,2.28,2.16,2.21,2560.0
SQFT,2026-03-25,2.18,2.54,2.1,2.54,11751.0
SQFT,2026-03-26,2.56,2.57,2.52,2.52,1786.0
SQFT,2026-03-27,2.35,2.4,2.17,2.24,13916.0
SQFT,2026-03-30,2.47,2.58,2.24,2.46,10696.0
SQFT,2026-03-31,2.38,2.39,2.3,2.32,4627.0
SQFT,2026-04-01,2.33,2.44,2.31,2.44,2682.0
SQFT,2026-04-02,2.31,2.43,2.3,2.43,806.0
SQFT,2026-04-06,2.36,2.44,2.31,2.31,1548.0
SQFT,2026-04-07,2.47,2.48,2.47,2.47,181.0
SQFT,2026-04-08,2.47,2.53,2.39,2.47,730.0
SQFT,2026-04-09,2.41,2.82,2.41,2.82,7129.0
SQFT,2026-04-10,4.11,4.35,3.38,3.89,22689631.0
SQFT,2026-04-13,3.63,3.99,3.2,3.3,493127.0
AIFF,2026-02-06,0.7437,0.819,0.715,0.7374,120958.0
AIFF,2026-02-09,0.735,0.783,0.711,0.7797,24344.0
AIFF,2026-02-10,0.8434,0.8434,0.7903,0.81,43713.0
AIFF,2026-02-11,0.79,0.8,0.76,0.793,67848.0
AIFF,2026-02-12,0.7929,0.7929,0.7255,0.7591,50530.0
AIFF,2026-02-13,0.751,0.83,0.74,0.78,54918.0
AIFF,2026-02-17,0.8,0.8,0.71,0.7206,93925.0
AIFF,2026-02-18,0.75,0.76,0.66,0.6996,163639.0
AIFF,2026-02-19,0.6926,0.6986,0.67,0.6981,41841.0
AIFF,2026-02-20,0.7025,0.72,0.681,0.695,26820.0
AIFF,2026-02-23,0.715,0.72,0.6175,0.638,82054.0
AIFF,2026-02-24,0.67,0.67,0.638,0.6568,26873.0
AIFF,2026-02-25,0.6593,0.6943,0.6593,0.6712,27519.0
AIFF,2026-02-26,0.67,0.6915,0.6601,0.6915,36515.0
AIFF,2026-02-27,0.6824,0.7174,0.6824,0.6973,38656.0
AIFF,2026-03-02,0.6985,0.72,0.69,0.71,39970.0
AIFF,2026-03-03,0.73,0.73,0.68,0.685,26156.0
AIFF,2026-03-04,1.215,1.8899,0.98,1.55,223275063.0
AIFF,2026-03-05,1.36,1.53,1.25,1.42,7870379.0
AIFF,2026-03-06,1.645,2.16,1.4501,1.85,35453383.0
AIFF,2026-03-09,1.91,1.93,1.54,1.67,2345833.0
AIFF,2026-03-10,1.74,2.15,1.65,1.89,3992866.0
AIFF,2026-03-11,1.86,2.22,1.6,1.73,4958088.0
AIFF,2026-03-12,1.7,1.75,1.58,1.74,920194.0
AIFF,2026-03-13,1.9,2.83,1.85,2.75,65618172.0
AIFF,2026-03-16,2.61,2.6699,2.1501,2.39,5352227.0
AIFF,2026-03-17,2.32,2.59,2.15,2.19,2006731.0
AIFF,2026-03-18,2.14,2.29,2.09,2.23,997346.0
AIFF,2026-03-19,2.16,2.2,2.0008,2.18,727091.0
AIFF,2026-03-20,2.2,2.3,1.53,1.53,903453.0
AIFF,2026-03-23,1.91,2.4099,1.85,1.88,17948933.0
AIFF,2026-03-24,1.85,1.97,1.7,1.82,1375120.0
AIFF,2026-03-25,1.81,1.82,1.625,1.68,1219409.0
AIFF,2026-03-26,2.06,3.1499,2.01,3.02,83615781.0
AIFF,2026-03-27,2.63,2.66,2.16,2.18,5679443.0
AIFF,2026-03-30,2.21,2.39,1.95,2.2,3742577.0
AIFF,2026-03-31,2.16,2.3491,2.05,2.18,1492623.0
AIFF,2026-04-01,2.36,2.45,2.1301,2.24,1561698.0
AIFF,2026-04-02,2.1,2.155,1.985,2.12,715172.0
AIFF,2026-04-06,2.09,2.2899,2.06,2.07,748604.0
AIFF,2026-04-07,2.07,2.08,1.88,1.91,740642.0
AIFF,2026-04-08,1.96,2.0,1.685,1.7,1277062.0
AIFF,2026-04-09,1.74,1.74,1.6301,1.71,627958.0
AIFF,2026-04-10,1.67,1.72,1.5,1.5,992735.0
AIFF,2026-04-13,1.57,1.59,1.45,1.59,698968.0
RCT,2026-02-06,0.914,1.05,0.8815,0.9754,118529.0
RCT,2026-02-09,1.05,1.0699,1.0029,1.01,76986.0
RCT,2026-02-10,1.01,1.06,1.0,1.0,29092.0
RCT,2026-02-11,1.01,1.02,0.9024,0.92,28467.0
RCT,2026-02-12,0.95,1.0,0.9,0.913,56957.0
RCT,2026-02-13,0.9819,1.0,0.88,0.9484,52246.0
RCT,2026-02-17,0.9389,0.98,0.8863,0.8863,17220.0
RCT,2026-02-18,0.93,1.0,0.9258,0.97,44314.0
RCT,2026-02-19,0.96,0.9978,0.92,0.92,28188.0
RCT,2026-02-20,0.88,0.9848,0.83,0.9476,845279.0
RCT,2026-02-23,0.92,1.18,0.9021,1.13,305645.0
RCT,2026-02-24,1.08,1.27,1.08,1.24,118225.0
RCT,2026-02-25,1.22,1.2347,1.1,1.15,62504.0
RCT,2026-02-26,1.17,1.2,1.11,1.15,43769.0
RCT,2026-02-27,1.13,1.13,1.0,1.03,73987.0
RCT,2026-03-02,1.01,1.0793,1.0,1.0,34128.0
RCT,2026-03-03,1.01,1.01,0.903,0.92,44329.0
RCT,2026-03-04,0.93,0.9699,0.9114,0.92,39218.0
RCT,2026-03-05,0.88,0.9199,0.877,0.907,47356.0
RCT,2026-03-06,0.94,0.94,0.888,0.9147,15925.0
RCT,2026-03-09,0.9,0.91,0.87,0.91,49700.0
RCT,2026-03-10,0.8839,0.9284,0.8601,0.866,103123.0
RCT,2026-03-11,0.893,0.9172,0.8661,0.8844,23121.0
RCT,2026-03-12,0.87,0.8999,0.87,0.885,15586.0
RCT,2026-03-13,0.914,0.9316,0.8661,0.8775,22533.0
RCT,2026-03-16,0.8711,0.9124,0.87,0.89,42066.0
RCT,2026-03-17,0.8828,0.919,0.83,0.86,35911.0
RCT,2026-03-18,0.88,0.88,0.7507,0.8233,58623.0
RCT,2026-03-19,0.8068,0.815,0.7314,0.766,95767.0
RCT,2026-03-20,0.787,0.79,0.6949,0.6998,78641.0
RCT,2026-03-23,0.7198,0.7658,0.668,0.765,67905.0
RCT,2026-03-24,0.76,0.76,0.71,0.7169,24057.0
RCT,2026-03-25,0.7428,0.7459,0.7002,0.709,32623.0
RCT,2026-03-26,0.72,0.91,0.72,0.8593,134453.0
RCT,2026-03-27,0.8421,0.8974,0.7657,0.78,33172.0
RCT,2026-03-30,0.75,0.75,0.661,0.6794,122241.0
RCT,2026-03-31,0.7969,0.83,0.68,0.71,89033.0
RCT,2026-04-01,0.7,0.7895,0.7,0.7188,56485.0
RCT,2026-04-02,0.7,0.74,0.6372,0.675,150551.0
RCT,2026-04-06,0.6864,0.709,0.675,0.69,54982.0
RCT,2026-04-07,0.73,0.7575,0.6537,0.677,55999.0
RCT,2026-04-08,0.7099,0.7715,0.668,0.668,116214.0
RCT,2026-04-09,0.677,0.6793,0.621,0.63,91728.0
RCT,2026-04-10,0.63,0.646,0.5617,0.57,134929.0
RCT,2026-04-13,1.255,1.39,0.9,1.01,98158055.0
RAYA,2026-02-06,0.98,1.0401,0.9759,1.0,186500.0
RAYA,2026-02-09,1.01,1.22,0.89,0.9551,934630.0
RAYA,2026-02-10,0.96,0.9778,0.8964,0.9308,188678.0
RAYA,2026-02-11,0.9,0.9247,0.82,0.9247,138228.0
RAYA,2026-02-12,0.8945,0.923,0.8466,0.923,59160.0
RAYA,2026-02-13,0.9,0.93,0.85,0.9209,79031.0
RAYA,2026-02-17,0.832,0.832,0.75,0.8002,151411.0
RAYA,2026-02-18,0.8175,0.8722,0.7856,0.861,121982.0
RAYA,2026-02-19,0.836,0.8568,0.82,0.85,43524.0
RAYA,2026-02-20,0.85,0.8601,0.8,0.8474,83162.0
RAYA,2026-02-23,0.8251,0.91,0.7859,0.9017,101815.0
RAYA,2026-02-24,0.8927,0.9216,0.8381,0.91,161257.0
RAYA,2026-02-25,0.8893,0.91,0.82,0.8982,57344.0
RAYA,2026-02-26,0.8802,0.8982,0.827,0.8605,36171.0
RAYA,2026-02-27,0.85,0.85,0.81,0.8203,39768.0
RAYA,2026-03-02,0.8304,0.8304,0.7453,0.7744,62106.0
RAYA,2026-03-03,0.764,0.7742,0.75,0.7621,29288.0
RAYA,2026-03-04,0.79,0.878,0.7651,0.816,261944.0
RAYA,2026-03-05,0.8325,0.915,0.7742,0.8212,422099.0
RAYA,2026-03-06,0.8425,0.8425,0.7513,0.77,134615.0
RAYA,2026-03-09,0.7883,1.03,0.7541,1.01,342214.0
RAYA,2026-03-10,0.9797,0.9797,0.8801,0.9303,90417.0
RAYA,2026-03-11,0.9287,0.9394,0.8942,0.9081,37662.0
RAYA,2026-03-12,0.8879,0.8996,0.87,0.87,54119.0
RAYA,2026-03-13,0.8855,0.9057,0.8402,0.8404,59551.0
RAYA,2026-03-16,0.8336,0.8734,0.81,0.8275,72159.0
RAYA,2026-03-17,0.8109,0.8972,0.8109,0.8317,24517.0
RAYA,2026-03-18,0.8005,0.8558,0.7615,0.771,95425.0
RAYA,2026-03-19,0.7641,0.7691,0.71,0.7142,79285.0
RAYA,2026-03-20,0.7495,0.7495,0.7003,0.7006,29717.0
RAYA,2026-03-23,0.7006,0.719,0.5407,0.6376,215330.0
RAYA,2026-03-24,0.4509,0.51,0.3122,0.4124,4652725.0
RAYA,2026-03-25,0.42,0.4744,0.3805,0.4305,1107432.0
RAYA,2026-03-26,0.4088,0.4419,0.4023,0.4348,184709.0
RAYA,2026-03-27,0.4225,0.4225,0.3794,0.4,235376.0
RAYA,2026-03-30,0.3974,0.3974,0.342,0.359,278140.0
RAYA,2026-03-31,0.359,0.373,0.3401,0.3698,130447.0
RAYA,2026-04-01,0.3624,0.419,0.3614,0.3971,210348.0
RAYA,2026-04-02,0.375,0.3799,0.3606,0.3799,124767.0
RAYA,2026-04-06,0.392,0.4086,0.3715,0.3972,154781.0
RAYA,2026-04-07,0.3893,0.4,0.3601,0.4,71674.0
RAYA,2026-04-08,0.4,0.4253,0.3999,0.4196,223282.0
RAYA,2026-04-09,0.4346,0.4585,0.4082,0.4571,312862.0
RAYA,2026-04-10,0.879,1.1,0.7091,0.9505,300139674.0
RAYA,2026-04-13,0.7368,0.772,0.6707,0.7689,4732703.0
CREG,2026-02-06,1.18,1.23,1.1,1.21,64505.0
CREG,2026-02-09,1.2,1.23,1.17,1.23,12258.0
CREG,2026-02-10,1.26,1.28,1.08,1.23,124566.0
CREG,2026-02-11,1.22,1.29,1.17,1.28,17999.0
CREG,2026-02-12,1.26,1.2799,1.18,1.24,54767.0
CREG,2026-02-13,1.26,1.29,1.19,1.2,52574.0
CREG,2026-02-17,1.19,1.285,1.13,1.27,59997.0
CREG,2026-02-18,1.24,1.35,1.175,1.34,143624.0
CREG,2026-02-19,1.3,1.3,1.2,1.27,5214.0
CREG,2026-02-20,1.24,1.3,1.215,1.29,30792.0
CREG,2026-02-23,1.31,1.33,1.24,1.29,31629.0
CREG,2026-02-24,1.25,1.29,1.2,1.27,30159.0
CREG,2026-02-25,1.27,1.27,1.2,1.25,117241.0
CREG,2026-02-26,1.245,1.265,1.2,1.24,93605.0
CREG,2026-02-27,1.24,1.24,1.13,1.16,83092.0
CREG,2026-03-02,1.16,1.23,1.16,1.22,15026.0
CREG,2026-03-03,1.2,1.2,1.165,1.18,741.0
CREG,2026-03-04,1.195,1.24,1.1,1.145,86178.0
CREG,2026-03-05,1.192,1.2,1.14,1.18,27293.0
CREG,2026-03-06,1.2282,1.2282,1.115,1.15,29897.0
CREG,2026-03-09,1.14,1.18,1.1,1.15,43370.0
CREG,2026-03-10,1.155,1.21,1.1,1.2,60062.0
CREG,2026-03-11,1.21,1.25,1.19,1.21,23096.0
